Code,Text,DDD,Ebene,Parent
L01XX17,Topotecan,"1 mg O; 0,65 mg P ",5,L01XX
L01XX18,Tiazofurin,,5,L01XX
L01XX19,Irinotecan,30 mg P; 9 mg P pegylierte liposomale Form bezogen auf die Base ,5,L01XX
L01XX22,Alitretinoin,,5,L01XX
L01XX23,Mitotan,,5,L01XX
L01XX24,Pegaspargase,,5,L01XX
L01XX25,Bexaroten,"0,54 g O ",5,L01XX
L01XX27,Arsentrioxid,,5,L01XX
L01XX29,Denileukindiftitox,,5,L01XX
L01XX32,Bortezomib,"0,45 mg P ",5,L01XX
L01XX33,Celecoxib,,5,L01XX
L01XX35,Anagrelid,2 mg O ,5,L01XX
L01XX36,Oblimersen,,5,L01XX
L01XX37,Sitimagenceradenovec,,5,L01XX
L01XX38,Vorinostat,,5,L01XX
L01XX39,Romidepsin,,5,L01XX
L01XX40,Omacetaxinmepesuccinat,,5,L01XX
L01XX41,Eribulin,"0,21 mg P bezogen auf Eribulin ",5,L01XX
L01XX42,Panobinostat,"5,7 mg O ",5,L01XX
L01XX43,Vismodegib,"0,15 g O ",5,L01XX
L01XX44,Aflibercept,20 mg P ,5,L01XX
L01XX45,Carfilzomib,10 mg P ,5,L01XX
L01XX46,Olaparib,"0,8 g O (Hartkapseln); 0,6 g O (Filmtabletten) ",5,L01XX
L01XX47,Idelalisib,"0,3 g O ",5,L01XX
L01XX48,Sonidegib,"0,2 g O ",5,L01XX
L01XX49,Belinostat,,5,L01XX
L01XX50,Ixazomib,"0,43 mg O ",5,L01XX
L01XX51,Talimogen laherparepvec,"0,14 DE P (entspr. 14 MIO PFU) ",5,L01XX
L01XX52,Venetoclax,"0,4 g O ",5,L01XX
L01XX53,Vosaroxin,,5,L01XX
L01XX54,Niraparib,"0,3 g O ",5,L01XX
L01XX55,Rucaparib,"1,2 g O ",5,L01XX
L01XX56,Etirinotecan pegol,,5,L01XX
L01XX57,Plitidepsin,,5,L01XX
L01XX58,Epacadostat,,5,L01XX
L01XX59,Enasidenib,,5,L01XX
L01XX60,Talazoparib,,5,L01XX
L01XX61,Copanlisib,,5,L01XX
L01XX62,Ivosidenib,,5,L01XX
L01XX63,Glasdegib,,5,L01XX
L01XX64,Entinostat,,5,L01XX
L01XX65,Alpelisib,,5,L01XX
L01XX66,Selinexor,,5,L01XX
L01XX67,Tagraxofusp,,5,L01XX
L01XX68,Belotecan,,5,L01XX
L01XX70,Axicabtagen ciloleucel,Standarddosis: 1 DE P ,5,L01XX
L01XX71,Tisagenlecleucel,Standarddosis: 1 DE P ,5,L01XX
L01XX90,"Allogene T-Zellen, genetisch modifiziert",Standarddosis: 1 DE P ,5,L01XX
L01XY,Kombinationen von antineoplastischen Mitteln,,4,L01X
L01XY01,Cytarabin und Daunorubicin,"Standarddosis: 0,6 DE P ",5,L01XY
L02,ENDOKRINE THERAPIE,,2,L
L02A,HORMONE UND VERWANDTE MITTEL,,3,L02
L02AA,Estrogene,,4,L02A
L02AA01,Diethylstilbestrol,3 mg O,5,L02AA
L02AA02,Polyestradiolphosphat,6 mg P,5,L02AA
L02AA03,Ethinylestradiol,"1,5 mg O",5,L02AA
L02AA04,Fosfestrol,"0,25 g O,P",5,L02AA
L02AA05,Chlorotrianisen,,5,L02AA
L02AB,Gestagene,,4,L02A
L02AB01,Megestrol,"0,16 g O",5,L02AB
L02AB02,Medroxyprogesteron,"1 g O,P",5,L02AB
L02AB03,Gestonoron,40 mg P,5,L02AB
L02AE,Gonadotropin-Releasing-Hormon-Analoga,,4,L02A
L02AE01,Buserelin,"0,11 mg Implantat; 1,2 mg N; 1,5 mg P",5,L02AE
L02AE02,Leuprorelin,"60 mcg Implantat; 1 mg P; 0,134 mg P Depotinjektion; 
1 DE P pro Behandlungszeitraum für Depotarzneiformen ",5,L02AE
L02AE03,Goserelin,"0,129 mg Implantat",5,L02AE
L02AE04,Triptorelin,"0,1 mg P; 0,134 mg P Depotinjektion",5,L02AE
L02AE05,Histrelin,"0,137 mg Implantat (Freisetzungsrate 50 mcg pro Tag)",5,L02AE
L02AE51,Leuprorelin und Bicalutamid,,5,L02AE
L02AX,Andere Hormone,,4,L02A
L02B,HORMONANTAGONISTEN UND VERWANDTE MITTEL,,3,L02
L02BA,Antiestrogene,,4,L02B
L02BA01,Tamoxifen,20 mg O,5,L02BA
L02BA02,Toremifen,60 mg O,5,L02BA
L02BA03,Fulvestrant,"8,3 mg P; 18 mg P ",5,L02BA
L02BB,Antiandrogene,,4,L02B
L02BB01,Flutamid,"0,75 g O",5,L02BB
L02BB02,Nilutamid,"0,3 g O",5,L02BB
L02BB03,Bicalutamid,"50 mg O; 0,15 g O bezogen auf die Monotherapie ",5,L02BB
L02BB04,Enzalutamid,"0,16 g O",5,L02BB
L02BB05,Apalutamid,"0,24 g O",5,L02BB
L02BB06,Darolutamid,,5,L02BB
L02BG,Aromatase-Inhibitoren,,4,L02B
L02BG01,Aminoglutethimid,1 g O,5,L02BG
L02BG02,Formestan,18 mg P,5,L02BG
L02BG03,Anastrozol,1 mg O,5,L02BG
L02BG04,Letrozol,"2,5 mg O",5,L02BG
L02BG05,Vorozol,,5,L02BG
L02BG06,Exemestan,25 mg O,5,L02BG
L02BG09,Testolacton,,5,L02BG
L02BX,Andere Hormonantagonisten und verwandte Mittel,,4,L02B
L02BX01,Abarelix,"3,6 mg P",5,L02BX
L02BX02,Degarelix,"2,7 mg P",5,L02BX
L02BX03,Abirateron,1 g O bezogen auf Abirateronacetat,5,L02BX
L03,IMMUNSTIMULANZIEN,,2,L
L03A,IMMUNSTIMULANZIEN,,3,L03
L03AA,Koloniestimulierende Faktoren,,4,L03A
L03AA02,Filgrastim,"0,35 mg P bezogen auf kg Körpergewicht",5,L03AA
L03AA03,Molgramostim,"0,35 mg P",5,L03AA
L03AA09,Sargramostim,"0,45 mg P",5,L03AA
L03AA10,Lenograstim,"0,35 mg P bezogen auf kg Körpergewicht",5,L03AA
L03AA12,Ancestim,"1,4 mg P",5,L03AA
L03AA13,Pegfilgrastim,"0,3 mg P",5,L03AA
L03AA14,Lipegfilgrastim,"0,3 mg P",5,L03AA
L03AA15,Balugrastim,,5,L03AA
L03AA16,Empegfilgrastim,,5,L03AA
L03AA17,Pegteograstim,"0,3 mg P",5,L03AA
L03AB,Interferone,,4,L03A
L03AB01,"Interferon alfa, natürlich",2 MIO E P,5,L03AB
L03AB02,"Interferon beta, natürlich","33,33 TSD E P",5,L03AB
L03AB03,Interferon gamma,40 mcg P,5,L03AB
L03AB04,Interferon alfa-2a,2 MIO E P,5,L03AB
L03AB05,Interferon alfa-2b,2 MIO E P,5,L03AB
L03AB06,Interferon alfa-n1,5 MIO E P,5,L03AB
L03AB07,Interferon beta-1a,"4,3 mcg P i.m.; 18,86 mcg P s.c. ",5,L03AB
L03AB08,Interferon beta-1b,4 MIO E P,5,L03AB
L03AB09,Interferon alfacon-1,4 mcg P,5,L03AB
L03AB10,Peginterferon alfa-2b,"7,5 mcg P; 15 mcg P Kombinationstherapie bei Hepatitis C ",5,L03AB
L03AB11,Peginterferon alfa-2a,26 mcg P Kombinationstherapie bei Hepatitis C,5,L03AB
L03AB12,Albinterferon alfa-2b,,5,L03AB
L03AB13,Peginterferon beta-1a,"8,9 mcg P",5,L03AB
L03AB14,Cepeginterferon alfa-2b,17 mcg P,5,L03AB
L03AB15,Ropeginterferon alfa-2b,18 mcg P ,5,L03AB
L03AB18,Interferon gamma-1b,,5,L03AB
L03AB60,"Peginterferon alfa-2b, Kombinationen",,5,L03AB
L03AB61,"Peginterferon alfa-2a, Kombinationen",,5,L03AB
L03AC,Interleukine,,4,L03A
L03AC01,Aldesleukin,"0,2 mg P",5,L03AC
L03AC02,Oprelvekin,"3,5 mg P",5,L03AC
L03AG,Bakterielle Immunstimulanzien,,4,L03A
L03AG01,Enterococcus faecalis,,5,L03AG
L03AG02,Bacillus subtilis,,5,L03AG
L03AG03,Mycobacterium phlei,,5,L03AG
L03AG04,Escherichia coli,,5,L03AG
L03AG05,Bacillus cereus,,5,L03AG
L03AG50,"Andere bakterielle Immunstimulanzien, Kombinationen",,5,L03AG
L03AG51,"Enterococcus, Kombinationen",,5,L03AG
L03AH,Homöopathische und anthroposophische Immunstimulanzien,,4,L03A
L03AH01,Echinacea purpurea,,5,L03AH
L03AH02,Echinacea angustifolia,,5,L03AH
L03AH10,Verschiedene,,5,L03AH
L03AH20,Kombinationen,,5,L03AH
L03AH50,Kombinationen mit anderen Mitteln,,5,L03AH
L03AP,Pflanzliche Immunstimulanzien,,4,L03A
L03AP01,Echinacea-purpurea-Presssaft,"0,3 g O Trockenpresssaft; 7,5 ml O Presssaft ",5,L03AP
L03AP02,Echinacea-pallida-Wurzel,"0,9 g O Droge ",5,L03AP
L03AP03,Echinacea-angustifolia-Wurzel und -Kraut,,5,L03AP
L03AP50,"Andere pflanzliche Immunstimulanzien, Kombinationen",,5,L03AP
L03AP51,"Echinacea-purpurea-Presssaft, Kombinationen",,5,L03AP
L03AP52,"Echinacea-pallida-Wurzel, Kombinationen",,5,L03AP
L03AP53,"Echinacea-angustifolia-Wurzel und -Kraut, Kombinationen",,5,L03AP
L03AX,Andere Immunstimulanzien,,4,L03A
L03AX01,Lentinan,"0,3 mg O,P",5,L03AX
L03AX02,Roquinimex,,5,L03AX
L03AX03,BCG-Impfstoff,"1,8 mg Intravesikal; 0,033 Darreichungsform Intravesikal ",5,L03AX
L03AX04,Pegademase,,5,L03AX
L03AX05,Pidotimod,"1,6 g O",5,L03AX
L03AX07,Poly I:C,,5,L03AX
L03AX08,Poly ICLC,,5,L03AX
L03AX09,Thymopentin,,5,L03AX
L03AX10,Immunocyanin,3 mg Intravesikal,5,L03AX
L03AX11,Tasonermin,"3,5 mg P",5,L03AX
L03AX12,Melanom-Impfstoff,,5,L03AX
L03AX13,Glatirameracetat,20 mg P,5,L03AX
L03AX14,Histamindihydrochlorid,"0,5 mg P",5,L03AX
L03AX15,Mifamurtid,"0,7 mg P",5,L03AX
L03AX16,Plerixafor,"16,8 mg P",5,L03AX
L03AX17,Sipuleucel-T,"0,071 DE P entsprechend 1 DE pro 14 Tage ",5,L03AX
L03AX18,Cridanimod,,5,L03AX
L03AX19,Dasiprotimut-T,,5,L03AX
L03AX20,Andere Organextrakte,,5,L03AX
L03AX21,Elapegademase,,5,L03AX
L03AX23,Levamisol,,5,L03AX
L03AX24,Histaglobin,,5,L03AX
L03AX25,Thymuspeptide,,5,L03AX
L03AX26,Milzhydrolysat,,5,L03AX
L03AX31,Leukozyten,,5,L03AX
L03AX50,"Andere Zytokine und Immunstimulanzien, Kombinationen",,5,L03AX
L03AX82,"Inosin, Kombinationen",,5,L03AX
L04,IMMUNSUPPRESSIVA,,2,L
L04A,IMMUNSUPPRESSIVA,,3,L04
L04AA,Selektive Immunsuppressiva,,4,L04A
L04AA02,Muromonab-CD3,5 mg P,5,L04AA
L04AA03,Antilymphozytäres Immunglobulin (Pferd),,5,L04AA
L04AA04,Antithymozytäres Immunglobulin (Kaninchen),"0,1 g P",5,L04AA
L04AA06,Mycophenolsäure,"2 g O,P bezogen auf Mycophenolatmofetil",5,L04AA
L04AA10,Sirolimus,3 mg O,5,L04AA
L04AA13,Leflunomid,20 mg O,5,L04AA
L04AA15,Alefacept,,5,L04AA
L04AA18,Everolimus,"1,5 mg O",5,L04AA
L04AA19,Gusperimus,,5,L04AA
L04AA21,Efalizumab,10 mg P,5,L04AA
L04AA22,Abetimus,,5,L04AA
L04AA23,Natalizumab,10 mg P,5,L04AA
L04AA24,Abatacept,27 mg P,5,L04AA
L04AA25,Eculizumab,64 mg P,5,L04AA
L04AA26,Belimumab,25 mg P,5,L04AA
L04AA27,Fingolimod,"0,5 mg O",5,L04AA
L04AA28,Belatacept,"12,5 mg P",5,L04AA
L04AA29,Tofacitinib,10 mg O,5,L04AA
L04AA31,Teriflunomid,14 mg O,5,L04AA
L04AA32,Apremilast,60 mg O,5,L04AA
L04AA33,Vedolizumab,"5,4 mg P",5,L04AA
L04AA34,Alemtuzumab,"0,13 mg P",5,L04AA
L04AA35,Begelomab,,5,L04AA
L04AA36,Ocrelizumab,"3,29 mg P",5,L04AA
L04AA37,Baricitinib,4 mg O,5,L04AA
L04AA38,Ozanimod,,5,L04AA
L04AA39,Emapalumab,,5,L04AA
L04AA40,Cladribin,"0,34 mg O",5,L04AA
L04AA41,Imlifidase,,5,L04AA
L04AA42,Siponimod,2 mg O ,5,L04AA
L04AA43,Ravulizumab,59 mg P ,5,L04AA
L04AA44,Upadacitinib,15 mg O ,5,L04AA
L04AA45,Filgotinib,,5,L04AA
L04AA46,Itacitinib,,5,L04AA
L04AB,Tumornekrosefaktor alpha(TNF-alpha)-Inhibitoren,,4,L04A
L04AB01,Etanercept,7 mg P; 3 mg P Kinder DDD ,5,L04AB
L04AB02,Infliximab,"3,75 mg P",5,L04AB
L04AB03,Afelimomab,,5,L04AB
L04AB04,Adalimumab,"2,9 mg P; 1,6 mg P Kinder DDD ",5,L04AB
L04AB05,Certolizumab pegol,14 mg P,5,L04AB
L04AB06,Golimumab,"1,66 mg P; 1 mg P Kinder DDD ",5,L04AB
L04AB07,Opinercept,7 mg P,5,L04AB
L04AC,Interleukin-Inhibitoren,,4,L04A
L04AC01,Daclizumab,5 mg P,5,L04AC
L04AC02,Basiliximab,40 mg P Dosis pro Behandlungszyklus,5,L04AC
L04AC03,Anakinra,"0,1 g P",5,L04AC
L04AC04,Rilonacept,23 mg P,5,L04AC
L04AC05,Ustekinumab,"0,54 mg P",5,L04AC
L04AC07,Tocilizumab,20 mg P,5,L04AC
L04AC08,Canakinumab,"2,7 mg P",5,L04AC
L04AC09,Briakinumab,,5,L04AC
L04AC10,Secukinumab,10 mg P,5,L04AC
L04AC11,Siltuximab,37 mg P,5,L04AC
L04AC12,Brodalumab,15 mg P,5,L04AC
L04AC13,Ixekizumab,"2,9 mg P",5,L04AC
L04AC14,Sarilumab,"14,3 mg P",5,L04AC
L04AC15,Sirukumab,,5,L04AC
L04AC16,Guselkumab,"1,79 mg P",5,L04AC
L04AC17,Tildrakizumab,"1,11 mg P ",5,L04AC
L04AC18,Risankizumab,"1,67 mg P ",5,L04AC
L04AC19,Satralizumab,,5,L04AC
L04AD,Calcineurin-Inhibitoren,,4,L04A
L04AD01,Ciclosporin,"0,25 g O,P",5,L04AD
L04AD02,Tacrolimus,"5 mg O,P",5,L04AD
L04AD03,Voclosporin,,5,L04AD
L04AX,Andere Immunsuppressiva,,4,L04A
L04AX01,Azathioprin,"0,15 g O,P",5,L04AX
L04AX02,Thalidomid,"0,1 g O; 0,2 g O ",5,L04AX
L04AX03,Methotrexat,"2,5 mg O,P",5,L04AX
L04AX04,Lenalidomid,10 mg O,5,L04AX
L04AX05,Pirfenidon,"2,4 g O",5,L04AX
L04AX06,Pomalidomid,3 mg O,5,L04AX
L04AX07,Dimethylfumarat,"0,48 g O",5,L04AX
L04AX08,Darvadstrocel,Standarddosis: 4 DE P ,5,L04AX
L04AX18,Humane allogene mesenchymale Stromazellen,"Standarddosis: 0,14 DE P ",5,L04AX
M,MUSKEL- UND SKELETTSYSTEM,,1,
M01,ANTIPHLOGISTIKA UND ANTIRHEUMATIKA,,2,M
M01A,NICHTSTEROIDALE ANTIPHLOGISTIKA UND ANTIRHEUMATIKA,,3,M01
M01AA,Butylpyrazolidine,,4,M01A
M01AA01,Phenylbutazon,"0,3 g O,P,R",5,M01AA
M01AA02,Mofebutazon,"0,75 g O,P",5,M01AA
M01AA03,Oxyphenbutazon,"0,3 g O,R",5,M01AA
M01AA05,Clofezon,"0,6 g O,R",5,M01AA
M01AA06,Kebuzon,,5,M01AA
M01AA07,Pyrazinobutazon,,5,M01AA
M01AA51,"Phenylbutazon, Kombinationen",,5,M01AA
M01AA52,"Mofebutazon, Kombinationen",,5,M01AA
M01AA53,"Oxyphenbutazon, Kombinationen",,5,M01AA
M01AB,Essigsäure-Derivate und verwandte Substanzen,,4,M01A
M01AB01,Indometacin,"0,1 g O,P,R",5,M01AB
M01AB02,Sulindac,"0,4 g O,P,R",5,M01AB
M01AB03,Tolmetin,"0,7 g O,R",5,M01AB
M01AB04,Zomepirac,"0,3 g O",5,M01AB
M01AB05,Diclofenac,"0,1 g O,P,R",5,M01AB
M01AB06,Alclofenac,"1,25 g O,R",5,M01AB
M01AB07,Bumadizon,"0,4 g O",5,M01AB
M01AB08,Etodolac,"0,4 g O",5,M01AB
M01AB09,Lonazolac,"0,6 g O",5,M01AB
M01AB10,Fentiazac,,5,M01AB
M01AB11,Acemetacin,"0,12 g O",5,M01AB
M01AB12,Difenpiramid,,5,M01AB
M01AB13,Oxametacin,,5,M01AB
M01AB14,Proglumetacin,,5,M01AB
M01AB15,Ketorolac,"30 mg O,P",5,M01AB
M01AB16,Aceclofenac,"0,2 g O",5,M01AB
M01AB17,Bufexamac,,5,M01AB
M01AB19,Carbamoylphenoxyessigsäure,,5,M01AB
M01AB51,"Indometacin, Kombinationen","0,1 g O,R bezogen auf Indometacin",5,M01AB
M01AB55,"Diclofenac, Kombinationen","0,1 g O bezogen auf Diclofenac",5,M01AB
M01AB68,Diclofenac und Omeprazol,75 mg O bezogen auf Diclofenac ,5,M01AB
M01AB69,"Carbamoylphenoxyessigsäure, Kombinationen",,5,M01AB
M01AC,Oxicame,,4,M01A
M01AC01,Piroxicam,"20 mg O,P,R",5,M01AC
M01AC02,Tenoxicam,"20 mg O,P,R",5,M01AC
M01AC03,Isoxicam,,5,M01AC
M01AC04,Droxicam,,5,M01AC
M01AC05,Lornoxicam,"12 mg O,P,R",5,M01AC
M01AC06,Meloxicam,"15 mg O,P,R",5,M01AC
M01AC56,"Meloxicam, Kombinationen",,5,M01AC
M01AE,Propionsäure-Derivate,,4,M01A
M01AE01,Ibuprofen,"1,2 g O,P,R; 0,4 g O,R Kinder DDD",5,M01AE
M01AE02,Naproxen,"0,5 g O,R",5,M01AE
M01AE03,Ketoprofen,"0,15 g O,P,R",5,M01AE
M01AE04,Fenoprofen,"1,2 g O",5,M01AE
M01AE05,Fenbufen,"0,6 g O",5,M01AE
M01AE06,Benoxaprofen,,5,M01AE
M01AE07,Suprofen,"0,4 g O",5,M01AE
M01AE08,Pirprofen,"0,8 g O",5,M01AE
M01AE09,Flurbiprofen,"0,2 g O,R",5,M01AE
M01AE10,Indoprofen,,5,M01AE
M01AE11,Tiaprofensäure,"0,6 g O,R",5,M01AE
M01AE12,Oxaprozin,"0,9 g O",5,M01AE
M01AE13,Ibuproxam,,5,M01AE
M01AE14,Dexibuprofen,"0,8 g O",5,M01AE
M01AE15,Flunoxaprofen,,5,M01AE
M01AE16,Alminoprofen,,5,M01AE
M01AE17,Dexketoprofen,"75 mg O,P",5,M01AE
M01AE18,Naproxcinod,,5,M01AE
M01AE20,Carprofen,,5,M01AE
M01AE51,"Ibuprofen, Kombinationen",,5,M01AE
M01AE52,Naproxen und Esomeprazol,"0,5 g O bezogen auf Naproxen",5,M01AE
M01AE53,"Ketoprofen, Kombinationen",,5,M01AE
M01AE56,Naproxen und Misoprostol,,5,M01AE
M01AG,Fenamate,,4,M01A
M01AG01,Mefenaminsäure,1 g O,5,M01AG
M01AG02,Tolfenaminsäure,"0,3 g O,R",5,M01AG
M01AG03,Flufenaminsäure,"0,5 g O",5,M01AG
M01AG04,Meclofenaminsäure,,5,M01AG
M01AG06,Etofenamat,,5,M01AG
M01AH,Coxibe,,4,M01A
M01AH01,Celecoxib,"0,2 g O",5,M01AH
M01AH02,Rofecoxib,25 mg O,5,M01AH
M01AH03,Valdecoxib,10 mg O,5,M01AH
M01AH04,Parecoxib,40 mg P,5,M01AH
M01AH05,Etoricoxib,60 mg O,5,M01AH
M01AH06,Lumiracoxib,"0,1 g O",5,M01AH
M01AH07,Polmacoxib,,5,M01AH
M01AX,Andere nichtsteroidale Antiphlogistika und Antirheumatika,,4,M01A
M01AX01,Nabumeton,1 g O,5,M01AX
M01AX02,Nifluminsäure,"0,75 g O",5,M01AX
M01AX04,Azapropazon,"0,75 g O",5,M01AX
M01AX05,Glucosamin,"1,5 g O bezogen auf Glucosaminsulfat",5,M01AX
M01AX07,Benzydamin,"0,15 g O,R",5,M01AX
M01AX12,Glukosaminoglycanpolysulfat,50 mg P,5,M01AX
M01AX13,Proquazon,"0,9 g O,R",5,M01AX
M01AX14,Orgotein,,5,M01AX
M01AX17,Nimesulid,"0,2 g O",5,M01AX
M01AX18,Feprazon,,5,M01AX
M01AX21,Diacerein,,5,M01AX
M01AX22,Morniflumat,,5,M01AX
M01AX23,Tenidap,,5,M01AX
M01AX24,Oxaceprol,,5,M01AX
M01AX25,Chondroitinsulfat,,5,M01AX
M01AX26,"Avocado und Sojabohnenöl, unverseift",,5,M01AX
M01AX27,Mucopolysaccharidpolyschwefelsäureester,,5,M01AX
M01AX55,"Glucosamin, Kombinationen",,5,M01AX
M01AX68,"Feprazon, Kombinationen",,5,M01AX
M01B,ANTIPHLOGISTIKA/ANTIRHEUMATIKA IN KOMBINATION,,3,M01
M01BA,Antiphlogistika/Antirheumatika in Kombination mit Corticosteroiden,,4,M01B
M01BA01,Phenylbutazon und Corticosteroide,,5,M01BA
M01BA02,Dipyrocetyl und Corticosteroide,,5,M01BA
M01BA03,Acetylsalicylsäure und Corticosteroide,,5,M01BA
M01BA04,Mofebutazon und Corticosteroide,,5,M01BA
M01BA05,Oxyphenbutazon und Corticosteroide,,5,M01BA
M01BA06,Salicylamid und Corticosteroide,,5,M01BA
M01BA07,Metamizol und Corticosteroide,,5,M01BA
M01BA08,Kebuzon und Corticosteroide,,5,M01BA
M01BH,Andere homöopathische und anthroposophische Antiphlogistika/Antirheumatika in Kombination,,4,M01B
M01BH20,Kombinationen,,5,M01BH
M01BP,Andere pflanzliche Antiphlogistika/Antirheumatika in Kombination,,4,M01B
M01BP30,Kombinationen,,5,M01BP
M01BX,Andere Antiphlogistika/Antirheumatika in Kombination mit anderen Mitteln,,4,M01B
M01BX01,"Enzyme, Kombinationen",,5,M01BX
M01BX02,"Organextrakt, Kombinationen",,5,M01BX
M01C,SPEZIFISCHE ANTIRHEUMATIKA,,3,M01
M01CA,Chinoline,,4,M01C
M01CA03,Oxycinchophen,"1,5 g O",5,M01CA
M01CB,Gold-Verbindungen,,4,M01C
M01CB01,Natriumaurothiomalat,"2,4 mg P",5,M01CB
M01CB02,Natriumaurothiosulfat,14 mg P,5,M01CB
M01CB03,Auranofin,6 mg O,5,M01CB
M01CB04,Aurothioglucose,"2,4 mg P",5,M01CB
M01CB05,Aurotioprol,,5,M01CB
M01CB06,Aurothiopolypeptid,,5,M01CB
M01CC,Penicillamin und ähnliche Mittel,,4,M01C
M01CC01,Penicillamin,"0,5 g O",5,M01CC
M01CC02,Bucillamin,,5,M01CC
M01CX,Andere spezifische Antirheumatika,,4,M01C
M01CX01,Methotrexat,"2,5 mg O,P ",5,M01CX
M01CX02,Sulfasalazin,"2 g O,R ",5,M01CX
M02,TOPISCHE MITTEL GEGEN GELENK- UND MUSKELSCHMERZEN,,2,M
M02A,TOPISCHE MITTEL GEGEN GELENK- UND MUSKELSCHMERZEN,,3,M02
M02AA,Nichtsteroidale Antiphlogistika zur topischen Anwendung,,4,M02A
M02AA01,Phenylbutazon,,5,M02AA
M02AA02,Mofebutazon,,5,M02AA
M02AA03,Clofezon,,5,M02AA
M02AA04,Oxyphenbutazon,,5,M02AA
M02AA05,Benzydamin,,5,M02AA
M02AA06,Etofenamat,1 g T ,5,M02AA
M02AA07,Piroxicam,"17,5 mg T ",5,M02AA
M02AA08,Felbinac,"0,15 g T ",5,M02AA
M02AA09,Bufexamac,,5,M02AA
M02AA10,Ketoprofen,"0,275 g T ",5,M02AA
M02AA11,Bendazac,,5,M02AA
M02AA12,Naproxen,,5,M02AA
M02AA13,Ibuprofen,"0,5 g T ",5,M02AA
M02AA14,Fentiazac,,5,M02AA
M02AA15,Diclofenac,"0,1 g T; 0,28 g TD ",5,M02AA
M02AA16,Feprazon,,5,M02AA
M02AA17,Nifluminsäure,,5,M02AA
M02AA18,Meclofenaminsäure,,5,M02AA
M02AA19,Flurbiprofen,,5,M02AA
M02AA20,Kebuzon,,5,M02AA
M02AA21,Tolmetin,,5,M02AA
M02AA22,Suxibuzon,,5,M02AA
M02AA23,Indometacin,"0,04 g T ",5,M02AA
M02AA24,Nifenazon,,5,M02AA
M02AA25,Aceclofenac,,5,M02AA
M02AA26,Nimesulid,,5,M02AA
M02AA27,Dexketoprofen,,5,M02AA
M02AA28,Piketoprofen,,5,M02AA
M02AA29,Esflurbiprofen,,5,M02AA
M02AA36,Flufenaminsäure,,5,M02AA
M02AA54,"Oxyphenbutazon, Kombinationen",,5,M02AA
M02AA56,"Etofenamat, Kombinationen",,5,M02AA
M02AA73,"Indometacin, Kombinationen",,5,M02AA
M02AA85,"Ramifenazon, Kombinationen",,5,M02AA
M02AA86,"Flufenaminsäure, Kombinationen",,5,M02AA
M02AB,Capsaicin und ähnliche Mittel,,4,M02A
M02AB01,Capsaicin,,5,M02AB
M02AB02,Zucapsaicin,,5,M02AB
M02AB03,Nonivamid,,5,M02AB
M02AB51,"Capsaicin, Kombinationen",,5,M02AB
M02AB53,"Nonivamid, Kombinationen",,5,M02AB
M02AC,Zubereitungen mit Salicylsäure-Derivaten,,4,M02A
M02AC01,Hydroxyethylsalicylat,"0,4 g T ",5,M02AC
M02AC02,Methylsalicylat,,5,M02AC
M02AC50,"Andere Zubereitungen mit Salicylsäure-Derivaten, Kombinationen",,5,M02AC
M02AC51,"Hydroxyethylsalicylat, Kombinationen",,5,M02AC
M02AC52,"Methylsalicylat, Kombinationen",,5,M02AC
M02AC53,"Hydroxypropylsalicylat, Kombinationen",,5,M02AC
M02AC54,"Monoethanolaminsalicylat, Kombinationen",,5,M02AC
M02AC55,"Diethylaminsalicylat, Kombinationen",,5,M02AC
M02AC56,"Bornylsalicylat, Kombinationen",,5,M02AC
M02AC57,"Salicylsäure, Kombinationen",,5,M02AC
M02AD,Zubereitungen mit Nicotinsäure-Derivaten,,4,M02A
M02AD01,Propylnicotinat,,5,M02AD
M02AD02,Benzylnicotinat,,5,M02AD
M02AD50,"Andere Zubereitungen mit Nicotinsäure-Derivaten, Kombinationen",,5,M02AD
M02AD51,"Propylnicotinat, Kombinationen",,5,M02AD
M02AD52,"Benzylnicotinat, Kombinationen",,5,M02AD
M02AD53,"Methylnicotinat, Kombinationen",,5,M02AD
M02AH,Homöopathische und anthroposophische Zubereitungen gegen Gelenk- und Muskelschmerzen zur topischen Anwendung,,4,M02A
M02AH01,Cardiospermum,,5,M02AH
M02AH02,Arnika,,5,M02AH
M02AH03,Guajacum,,5,M02AH
M02AH10,Verschiedene,,5,M02AH
M02AH20,Kombinationen,,5,M02AH
M02AH50,Kombinationen mit anderen Mitteln,,5,M02AH
M02AP,Pflanzliche Zubereitungen gegen Gelenk- und Muskelschmerzen zur topischen Anwendung,,4,M02A
M02AP01,Arnikablüten,,5,M02AP
M02AP02,Fango,,5,M02AP
M02AP03,Acmella ciliata,,5,M02AP
M02AP04,Torf,,5,M02AP
M02AP05,Kiefernnadelöl,,5,M02AP
M02AP06,Symphytumwurzel und -kraut,,5,M02AP
M02AP07,Capsicumfrüchte,,5,M02AP
M02AP09,Rosmarinöl,,5,M02AP
M02AP30,Kombinationen,,5,M02AP
M02AP51,"Arnikablüten, Kombinationen",,5,M02AP
M02AP52,"Fango, Kombinationen",,5,M02AP
M02AP56,"Symphytumwurzel und -kraut, Kombinationen",,5,M02AP
M02AP57,"Capsicumfrüchte, Kombinationen",,5,M02AP
M02AP58,"Tannennadelöl, Kombinationen",,5,M02AP
M02AP59,"Rosmarinöl, Kombinationen",,5,M02AP
